256317.140625	4091849.75
256317.625000	4091845.25
256318.046875	4091840.75
256318.156250	4091836.50
256318.453125	4091832.25
256318.828125	4091828.00
256318.859375	4091823.75
256318.812500	4091818.75
256318.890625	4091814.00
256319.046875	4091809.25
256319.125000	4091804.75
256319.140625	4091800.50
256319.187500	4091796.00
256319.359375	4091791.50
256319.406250	4091787.25
256319.531250	4091782.75
256319.718750	4091778.00
256320.203125	4091773.00
256320.546875	4091768.25
256320.750000	4091763.50
256321.218750	4091758.50
256321.781250	4091753.50
256322.359375	4091748.75
256323.015625	4091744.25
256323.687500	4091739.75
256324.312500	4091735.00
256325.015625	4091729.50
256325.765625	4091724.25
256326.234375	4091719.00
256326.593750	4091713.75
256326.906250	4091709.00
256327.203125	4091704.50
256327.531250	4091700.50
256327.906250	4091696.25
256328.281250	4091691.75
256328.578125	4091687.75
256328.843750	4091683.75
256328.890625	4091679.75
256329.000000	4091675.75
256329.156250	4091671.75
256329.625000	4091667.75
256330.203125	4091663.75
256330.734375	4091659.25
256331.531250	4091655.25
256332.281250	4091651.25
256333.109375	4091647.50
256290.625000	4091637.50
256291.421875	4091642.25
256292.203125	4091647.00
256293.281250	4091651.75
256294.234375	4091656.50
256294.984375	4091661.00
256295.734375	4091665.75
256296.515625	4091670.75
256297.171875	4091675.75
256297.750000	4091681.00
256298.265625	4091686.00
256298.875000	4091690.50
256299.562500	4091695.00
256300.250000	4091699.75
256300.859375	4091704.25
256301.343750	4091708.00
256301.843750	4091712.25
256302.343750	4091717.00
256302.906250	4091722.00
256303.328125	4091726.50
256303.828125	4091730.75
256304.343750	4091735.25
256305.125000	4091739.25
256305.656250	4091743.50
256306.218750	4091747.50
256306.500000	4091751.75
256306.671875	4091755.50
256306.750000	4091759.25
256306.953125	4091763.50
256306.984375	4091767.75
256306.906250	4091771.75
256306.781250	4091776.00
256306.765625	4091780.50
256306.765625	4091785.00
256306.484375	4091789.00
256305.703125	4091792.75
256304.656250	4091796.50
256303.328125	4091800.75
256302.109375	4091804.50
256301.031250	4091808.00
256300.359375	4091811.75
256299.828125	4091815.75
256299.187500	4091819.25
256298.765625	4091823.00
256298.765625	4091827.25
256298.593750	4091830.75
256298.453125	4091834.00
256298.406250	4091837.50
256298.406250	4091840.75
256298.406250	4091843.75
256298.312500	4091846.75
256298.218750	4091850.25
256298.015625	4091853.50
256297.828125	4091856.25
256297.531250	4091859.00
256297.281250	4091861.50
256297.062500	4091863.75
256343.171875	4091821.75
256344.281250	4091817.25
256345.515625	4091812.75
256347.046875	4091808.25
256348.390625	4091803.50
256349.515625	4091799.00
256350.812500	4091795.00
256352.062500	4091790.75
256353.140625	4091786.75
256354.375000	4091782.50
256355.609375	4091778.00
256356.546875	4091774.00
256357.640625	4091770.00
256358.718750	4091766.00
256359.890625	4091761.75
256360.921875	4091757.75
256362.437500	4091753.50
256363.890625	4091749.00
256365.015625	4091744.75
256366.156250	4091741.00
256367.468750	4091737.25
256368.765625	4091733.00
256370.109375	4091728.50
256371.312500	4091723.75
256372.421875	4091719.25
256373.750000	4091714.75
256374.843750	4091710.25
256375.812500	4091705.50
256376.718750	4091701.25
256377.593750	4091696.75
256378.468750	4091692.50
256379.171875	4091687.75
256379.734375	4091683.00
256380.109375	4091678.75
256380.515625	4091675.00
256381.093750	4091671.25
256381.656250	4091667.25
256382.156250	4091664.00
256382.718750	4091660.50
256383.187500	4091657.00
256383.656250	4091653.00
256384.187500	4091649.75
256384.468750	4091647.00
256384.531250	4091645.75
256384.687500	4091645.25
256384.687500	4091645.25
256384.703125	4091645.25
256384.703125	4091645.25
256384.703125	4091645.25
256384.718750	4091645.25
256384.718750	4091645.25
256407.656250	4091665.50
256407.375000	4091669.75
256407.156250	4091673.75
256406.656250	4091678.00
256406.046875	4091682.75
256405.406250	4091687.50
256404.609375	4091692.00
256403.562500	4091696.50
256402.578125	4091701.25
256401.625000	4091705.75
256400.703125	4091710.00
256399.687500	4091714.25
256398.656250	4091718.75
256397.609375	4091723.00
256396.718750	4091727.25
256395.859375	4091731.25
256395.171875	4091735.50
256394.234375	4091739.75
256393.281250	4091743.75
256392.328125	4091747.50
256391.234375	4091751.50
256390.171875	4091755.50
256389.406250	4091760.00
256388.765625	4091764.25
256388.296875	4091768.00
256387.750000	4091771.75
256387.046875	4091775.50
256386.437500	4091778.75
256414.203125	4091799.00
256415.140625	4091794.50
256416.093750	4091790.00
256417.140625	4091785.75
256418.218750	4091781.25
256419.265625	4091776.50
256420.359375	4091772.00
256421.359375	4091767.25
256422.484375	4091762.50
256423.656250	4091758.00
256424.859375	4091753.25
256425.890625	4091748.75
256426.937500	4091744.75
256427.890625	4091741.00
256429.046875	4091737.00
256430.031250	4091733.00
256431.046875	4091728.75
256431.640625	4091724.50
256431.640625	4091720.00
256431.500000	4091716.00
256431.515625	4091712.00
256431.484375	4091707.25
256431.250000	4091702.75
256431.000000	4091698.75
256431.015625	4091695.25
256431.218750	4091690.50
256431.156250	4091685.50
256431.031250	4091681.00
256430.890625	4091676.75
256430.953125	4091672.25
256431.093750	4091667.50
256431.265625	4091663.00
256431.421875	4091659.25
256431.359375	4091656.00
256431.421875	4091652.75
256431.609375	4091649.50
256402.750000	4091629.75
256397.437500	4091630.50
256392.125000	4091631.00
256387.031250	4091631.50
256381.796875	4091632.00
256376.265625	4091632.50
256370.625000	4091633.25
256364.828125	4091633.75
256359.015625	4091634.25
256353.531250	4091634.75
256349.078125	4091635.00
256345.203125	4091635.50
256340.796875	4091635.75
256335.781250	4091636.25
256330.687500	4091636.75
256325.796875	4091637.50
256321.140625	4091637.75
256316.312500	4091638.25
256310.843750	4091639.00
256305.281250	4091639.75
256300.218750	4091640.25
256295.593750	4091641.00
256291.156250	4091641.50
256286.968750	4091642.25
256282.765625	4091643.00
256278.390625	4091643.50
256273.968750	4091644.25
256269.781250	4091645.00
256265.750000	4091646.00
256261.781250	4091646.50
256258.187500	4091647.00
256255.109375	4091647.75
256251.828125	4091648.25
256276.718750	4091633.00
256281.656250	4091633.50
256286.531250	4091634.00
256291.203125	4091634.50
256296.031250	4091635.00
256300.890625	4091635.25
256305.578125	4091635.25
256310.234375	4091635.25
256315.281250	4091635.25
256320.671875	4091635.00
256326.000000	4091635.00
256331.406250	4091634.75
256336.890625	4091634.50
256342.156250	4091634.25
256347.421875	4091634.00
256352.734375	4091633.75
256357.750000	4091633.50
256362.359375	4091633.25
256367.000000	4091632.75
256371.984375	4091632.50
256376.953125	4091632.00
256381.406250	4091631.50
256385.171875	4091631.25
256388.468750	4091630.50
256394.375000	4091649.00
256396.312500	4091651.50
256399.000000	4091655.00
256402.265625	4091659.25
256405.640625	4091663.00
256408.828125	4091666.50
256412.140625	4091670.00
256415.656250	4091674.00
256418.921875	4091677.75
256421.890625	4091681.25
256425.125000	4091685.00
256428.609375	4091688.75
256432.359375	4091692.50
256436.109375	4091696.50
256439.500000	4091700.25
256442.812500	4091703.50
256446.109375	4091707.00
256449.656250	4091711.00
256453.421875	4091714.75
256457.000000	4091718.50
256460.328125	4091722.25
256463.593750	4091725.50
256466.468750	4091728.50
256469.078125	4091731.25
256471.781250	4091734.00
256474.453125	4091736.75
256476.640625	4091739.00
256478.281250	4091741.00
256479.484375	4091742.00
256480.031250	4091742.50
256498.281250	4091751.00
256501.453125	4091751.50
256504.875000	4091752.00
256508.312500	4091752.75
256511.750000	4091753.75
256515.093750	4091754.50
256518.093750	4091755.00
256520.656250	4091756.00
256523.171875	4091756.25
256525.781250	4091756.75
256528.859375	4091757.50
256532.187500	4091758.25
256536.140625	4091758.75
256541.000000	4091760.00
256546.375000	4091761.50
256551.500000	4091763.25
256556.171875	4091765.25
256560.281250	4091767.00
256564.015625	4091768.50
256568.046875	4091770.25
256572.625000	4091772.00
256577.265625	4091774.00
256581.718750	4091775.50
256586.062500	4091777.25
256590.390625	4091779.00
256594.765625	4091780.50
256599.203125	4091782.00
256603.406250	4091783.50
256607.484375	4091785.00
256611.765625	4091786.25
256616.312500	4091788.00
256621.000000	4091790.00
256625.640625	4091792.25
256629.921875	4091794.00
256633.984375	4091795.75
256638.078125	4091797.25
256642.546875	4091798.75
256647.187500	4091800.00
256651.703125	4091801.50
256655.812500	4091803.00
256659.796875	4091804.50
256664.015625	4091806.00
256668.468750	4091807.25
256673.265625	4091808.75
256678.453125	4091810.75
256683.687500	4091812.50
256688.421875	4091814.50
256692.687500	4091816.00
256696.890625	4091817.75
256701.171875	4091819.25
256705.312500	4091820.75
256712.859375	4091824.50
256716.171875	4091826.50
256719.359375	4091828.25
256722.687500	4091830.00
256726.390625	4091832.50
256730.625000	4091835.00
256734.640625	4091837.50
256737.921875	4091839.50
256756.234375	4091875.75
256752.328125	4091872.75
256748.750000	4091869.75
256745.250000	4091866.75
256741.421875	4091864.00
256737.734375	4091861.75
256734.000000	4091859.25
256729.968750	4091856.50
256725.453125	4091853.50
256715.625000	4091847.50
256710.687500	4091844.50
256705.515625	4091841.50
256700.281250	4091838.75
256695.187500	4091836.50
256690.125000	4091834.00
256685.031250	4091831.75
256680.015625	4091829.75
256675.234375	4091827.75
256670.640625	4091826.00
256666.078125	4091823.75
256661.390625	4091821.75
256656.390625	4091819.75
256651.421875	4091818.00
256646.796875	4091816.75
256642.125000	4091815.50
256637.078125	4091814.00
256631.890625	4091812.50
256626.812500	4091811.25
256621.781250	4091809.75
256616.875000	4091808.50
256612.359375	4091807.25
256607.921875	4091806.00
256603.453125	4091804.75
256599.187500	4091803.75
256595.171875	4091802.75
256591.156250	4091801.75
256587.234375	4091800.75
256583.375000	4091799.75
256579.468750	4091799.00
256550.765625	4091829.25
256554.437500	4091828.00
256558.500000	4091826.75
256562.625000	4091826.00
256566.625000	4091825.50
256570.171875	4091825.00
256573.921875	4091824.50
256578.312500	4091824.25
256582.953125	4091824.00
256587.453125	4091824.25
256591.828125	4091824.75
256595.921875	4091825.25
256599.640625	4091825.75
256603.578125	4091826.00
256608.125000	4091826.50
256613.218750	4091827.25
256618.734375	4091827.75
256624.265625	4091828.50
256629.500000	4091829.00
256634.468750	4091829.50
256639.406250	4091830.00
256643.937500	4091830.25
256648.218750	4091830.75
256652.734375	4091831.50
256657.406250	4091832.75
256662.046875	4091834.00
256666.765625	4091835.25
256671.625000	4091836.50
256676.484375	4091837.75
256681.343750	4091839.25
256686.000000	4091841.00
256690.671875	4091842.50
256695.359375	4091844.25
256699.968750	4091845.75
256704.453125	4091847.25
256708.687500	4091848.50
256712.921875	4091850.00
256717.046875	4091851.25
256720.765625	4091852.50
256741.156250	4091862.00
256745.734375	4091864.50
256749.906250	4091867.50
256753.750000	4091870.50
256757.187500	4091874.00
256760.203125	4091877.00
256767.140625	4091918.25
256765.812500	4091914.25
256764.484375	4091908.75
256763.500000	4091902.75
256762.875000	4091897.25
256762.406250	4091892.00
256761.875000	4091886.25
256761.343750	4091881.25
256760.984375	4091877.75
256760.781250	4091876.25
256760.687500	4091876.00
256760.703125	4091876.00
256760.703125	4091876.00
256760.703125	4091876.00
256760.703125	4091876.00
256760.703125	4091876.00
256760.687500	4091876.00
256760.687500	4091876.00
256760.687500	4091876.00
256760.687500	4091876.00
256760.687500	4091876.00
256760.687500	4091876.00
256760.687500	4091876.00
256760.703125	4091876.00
256760.703125	4091876.00
256760.687500	4091876.00
256760.687500	4091876.00
256760.703125	4091876.00
256724.687500	4091810.75
256719.906250	4091810.75
256715.062500	4091810.50
256710.390625	4091810.25
256705.640625	4091809.50
256700.656250	4091808.75
256695.359375	4091808.25
256689.687500	4091807.50
256683.843750	4091807.00
256678.359375	4091806.50
256673.062500	4091806.00
256667.703125	4091805.00
256662.406250	4091804.00
256657.375000	4091803.00
256652.609375	4091802.00
256647.671875	4091801.00
256642.734375	4091799.75
256638.734375	4091798.75
256635.921875	4091798.00
256633.531250	4091797.50
256631.421875	4091797.00
256629.703125	4091796.50
256628.093750	4091796.00
256625.953125	4091795.00
256623.265625	4091794.25
256620.375000	4091793.25
256617.093750	4091792.25
256613.062500	4091791.50
256608.859375	4091791.75
256605.062500	4091792.75
256601.625000	4091793.75
256598.265625	4091795.00
256594.593750	4091796.00
256590.640625	4091797.00
256586.843750	4091798.25
256583.375000	4091799.25
256580.203125	4091800.25
256577.218750	4091801.25
256574.171875	4091802.50
256571.703125	4091803.25
256569.546875	4091804.00
256566.359375	4091805.00
256562.468750	4091806.00
256559.000000	4091807.00
256556.031250	4091807.75
256553.234375	4091808.75
256549.906250	4091809.25
256546.046875	4091810.00
256542.156250	4091810.75
256538.156250	4091811.50
256534.031250	4091812.25
256530.234375	4091812.75
256526.343750	4091813.25
256521.984375	4091813.50
256517.687500	4091814.00
256513.359375	4091814.50
256508.781250	4091815.00
256504.390625	4091815.25
256500.187500	4091815.50
256496.328125	4091815.75
256492.718750	4091816.25
256488.953125	4091816.50
256484.937500	4091816.75
256480.843750	4091817.00
256477.015625	4091817.25
256473.531250	4091817.25
256470.000000	4091817.25
256466.328125	4091817.25
256463.296875	4091817.00
256461.250000	4091817.00
256460.250000	4091817.25
256460.031250	4091817.25
256460.171875	4091817.25
256460.187500	4091817.25
256459.625000	4091816.75
256458.203125	4091816.75
256456.656250	4091816.75
256454.671875	4091816.75
256451.828125	4091816.25
256448.187500	4091815.50
256443.984375	4091815.00
256439.500000	4091813.75
256434.890625	4091812.75
256430.203125	4091811.25
256425.375000	4091809.75
256420.437500	4091808.25
256415.703125	4091807.00
256411.031250	4091805.50
256406.343750	4091804.00
256401.765625	4091802.50
256397.296875	4091800.75
256393.031250	4091799.25
256389.078125	4091797.75
256384.843750	4091796.50
256380.765625	4091795.00
256377.093750	4091793.50
256373.375000	4091792.00
256369.656250	4091790.50
256366.109375	4091789.25
256362.171875	4091787.75
256358.015625	4091786.00
